run_id,protocol,seed,repeat,n_nodes,n_groups,group_size,byzantine_fraction,packet_drop,chain_length,f_per_group,Q_min,Q_max,Q_safe,blocks_finalized,total_messages,tps,avg_quorum_size,safety_violations,byzantine_success_count
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.848566,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.892361,3.0,0,0
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.861237,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.902624,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.44642,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.83001,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.332118,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.575277,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.948256,3.0,0,0
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.061691,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.331595,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.08661,3.0,0,0
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.291925,3.0,0,0
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.035045,3.0,0,0
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.970083,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.849564,3.0,0,0
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.934966,3.0,0,0
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.919157,3.0,0,0
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.008606,3.0,0,0
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.09705,3.0,0,0
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.108045,3.0,0,0
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.736617,3.0,0,0
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.7638,3.0,0,0
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.886862,3.0,0,0
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.94824,3.0,0,0
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.210243,3.0,0,0
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.929024,3.0,0,0
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.774868,3.0,0,0
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,19.746912,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.0,0.0,50,1,3,7,3,50,4650,20.028203,3.0,0,0
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.0,0.05,50,1,3,7,3,41,4647,16.336722,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.0,0.05,50,1,3,7,3,39,4643,15.572275,3.0,0,0
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.0,0.05,50,1,3,7,3,42,4646,16.705807,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.0,0.05,50,1,3,7,3,41,4643,16.681364,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.0,0.05,50,1,3,7,3,36,4643,14.641388,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.0,0.05,50,1,3,7,3,42,4646,16.636592,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.0,0.05,50,1,3,7,3,44,4649,17.912909,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.0,0.05,50,1,3,7,3,37,4643,14.492566,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.0,0.05,50,1,3,7,3,40,4643,16.209699,3.0,0,0
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.0,0.05,50,1,3,7,3,39,4642,15.578483,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.0,0.05,50,1,3,7,3,44,4647,17.787581,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.0,0.05,50,1,3,7,3,41,4644,16.350136,3.0,0,0
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.0,0.05,50,1,3,7,3,38,4645,15.481518,3.0,0,0
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.0,0.05,50,1,3,7,3,41,4643,16.372709,3.0,0,0
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.0,0.05,50,1,3,7,3,42,4646,16.614421,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.0,0.05,50,1,3,7,3,41,4641,16.356378,3.0,0,0
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.0,0.05,50,1,3,7,3,40,4645,16.066585,3.0,0,0
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.0,0.05,50,1,3,7,3,40,4641,16.01178,3.0,0,0
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.0,0.05,50,1,3,7,3,39,4644,15.760777,3.0,0,0
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.0,0.05,50,1,3,7,3,42,4647,16.847377,3.0,0,0
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.0,0.05,50,1,3,7,3,39,4643,15.433955,3.0,0,0
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.0,0.05,50,1,3,7,3,40,4644,15.817013,3.0,0,0
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.0,0.05,50,1,3,7,3,42,4645,16.742471,3.0,0,0
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.0,0.05,50,1,3,7,3,40,4640,16.208013,3.0,0,0
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.0,0.05,50,1,3,7,3,43,4647,17.221483,3.0,0,0
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.0,0.05,50,1,3,7,3,40,4645,16.068856,3.0,0,0
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.0,0.05,50,1,3,7,3,39,4644,15.302729,3.0,0,0
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.0,0.05,50,1,3,7,3,40,4633,15.981343,3.0,0,0
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.0,0.05,50,1,3,7,3,43,4647,16.935601,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.0,0.05,50,1,3,7,3,40,4643,15.807126,3.0,0,0
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.0,0.1,50,1,3,7,3,32,4628,13.063939,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.0,0.1,50,1,3,7,3,31,4623,12.156906,3.0,0,0
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.0,0.1,50,1,3,7,3,30,4636,11.868691,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.0,0.1,50,1,3,7,3,29,4626,11.597246,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.0,0.1,50,1,3,7,3,33,4636,13.27389,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.0,0.1,50,1,3,7,3,37,4637,14.621618,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.0,0.1,50,1,3,7,3,36,4635,14.468364,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.0,0.1,50,1,3,7,3,29,4631,11.329618,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.0,0.1,50,1,3,7,3,37,4630,14.925695,3.0,0,0
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.0,0.1,50,1,3,7,3,38,4635,15.094303,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.0,0.1,50,1,3,7,3,36,4633,14.152992,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.0,0.1,50,1,3,7,3,31,4628,12.754587,3.0,0,0
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.0,0.1,50,1,3,7,3,30,4630,12.083639,3.0,0,0
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.0,0.1,50,1,3,7,3,28,4629,11.07271,3.0,0,0
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.0,0.1,50,1,3,7,3,35,4637,13.927644,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.0,0.1,50,1,3,7,3,34,4613,13.611123,3.0,0,0
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.0,0.1,50,1,3,7,3,31,4624,12.501394,3.0,0,0
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.0,0.1,50,1,3,7,3,33,4636,13.150508,3.0,0,0
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.0,0.1,50,1,3,7,3,38,4623,15.421538,3.0,0,0
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.0,0.1,50,1,3,7,3,33,4634,13.185019,3.0,0,0
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.0,0.1,50,1,3,7,3,34,4628,13.48075,3.0,0,0
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.0,0.1,50,1,3,7,3,32,4636,12.659312,3.0,0,0
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.0,0.1,50,1,3,7,3,34,4635,13.603499,3.0,0,0
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.0,0.1,50,1,3,7,3,36,4626,14.497938,3.0,0,0
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.0,0.1,50,1,3,7,3,35,4637,13.972195,3.0,0,0
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.0,0.1,50,1,3,7,3,36,4629,14.352908,3.0,0,0
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.0,0.1,50,1,3,7,3,28,4637,10.987189,3.0,0,0
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.0,0.1,50,1,3,7,3,30,4626,12.004055,3.0,0,0
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.0,0.1,50,1,3,7,3,36,4635,14.411447,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.0,0.1,50,1,3,7,3,30,4630,11.92173,3.0,0,0
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.795927,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.990664,3.0,0,0
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.776784,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.950012,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.154942,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.23974,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.02051,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.672112,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.125742,3.0,0,0
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.11043,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.293746,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.992262,3.0,0,0
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.900415,3.0,0,0
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.042805,3.0,0,0
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.16097,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.172183,3.0,0,0
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.97028,3.0,0,0
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.904474,3.0,0,0
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.019689,3.0,0,0
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.921388,3.0,0,0
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.089836,3.0,0,0
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.971018,3.0,0,0
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.884197,3.0,0,0
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.043206,3.0,0,0
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.741965,3.0,0,0
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.023123,3.0,0,0
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.810367,3.0,0,0
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.04879,3.0,0,0
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,19.797291,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.1,0.0,50,1,3,7,3,50,5400,20.010503,3.0,0,0
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.1,0.05,50,1,3,7,3,38,5364,15.112982,3.0,0,1
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.1,0.05,50,1,3,7,3,39,5377,15.563372,3.0,0,1
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.1,0.05,50,1,3,7,3,35,5367,13.856397,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.1,0.05,50,1,3,7,3,33,5388,13.203814,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.1,0.05,50,1,3,7,3,36,5371,14.336718,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.1,0.05,50,1,3,7,3,39,5381,15.734169,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.1,0.05,50,1,3,7,3,40,5372,15.958788,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.1,0.05,50,1,3,7,3,37,5382,14.65342,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.1,0.05,50,1,3,7,3,37,5364,14.912716,3.0,0,1
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.1,0.05,50,1,3,7,3,41,5377,16.408958,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.1,0.05,50,1,3,7,3,44,5392,17.71024,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.1,0.05,50,1,3,7,3,34,5378,13.612275,3.0,0,1
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.1,0.05,50,1,3,7,3,39,5386,15.673764,3.0,0,0
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.1,0.05,50,1,3,7,3,34,5371,13.548353,3.0,0,0
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.1,0.05,50,1,3,7,3,37,5389,14.863483,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.1,0.05,50,1,3,7,3,36,5375,14.526196,3.0,0,1
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.1,0.05,50,1,3,7,3,43,5368,17.272768,3.0,0,0
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.1,0.05,50,1,3,7,3,39,5387,15.674772,3.0,0,1
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.1,0.05,50,1,3,7,3,35,5374,14.216494,3.0,0,0
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.1,0.05,50,1,3,7,3,46,5380,18.464333,3.0,0,2
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.1,0.05,50,1,3,7,3,38,5359,15.118966,3.0,0,1
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.1,0.05,50,1,3,7,3,38,5382,15.207749,3.0,0,0
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.1,0.05,50,1,3,7,3,38,5367,15.266186,3.0,0,0
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.1,0.05,50,1,3,7,3,44,5374,17.495859,3.0,0,1
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.1,0.05,50,1,3,7,3,38,5389,15.019258,3.0,0,0
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.1,0.05,50,1,3,7,3,39,5378,15.80322,3.0,0,1
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.1,0.05,50,1,3,7,3,39,5370,15.459395,3.0,0,2
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.1,0.05,50,1,3,7,3,36,5378,14.412343,3.0,0,1
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.1,0.05,50,1,3,7,3,39,5379,15.509192,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.1,0.05,50,1,3,7,3,44,5385,17.465819,3.0,0,1
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.1,0.1,50,1,3,7,3,32,5324,12.878871,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.1,0.1,50,1,3,7,3,25,5315,9.995047,3.0,0,1
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.1,0.1,50,1,3,7,3,32,5340,12.802237,3.0,0,3
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.1,0.1,50,1,3,7,3,27,5329,10.765721,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.1,0.1,50,1,3,7,3,29,5341,11.632178,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.1,0.1,50,1,3,7,3,29,5351,11.626958,3.0,0,1
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.1,0.1,50,1,3,7,3,27,5341,10.791637,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.1,0.1,50,1,3,7,3,27,5348,10.674629,3.0,0,2
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.1,0.1,50,1,3,7,3,33,5339,13.254193,3.0,0,2
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.1,0.1,50,1,3,7,3,29,5327,11.629528,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.1,0.1,50,1,3,7,3,34,5354,13.609276,3.0,0,2
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.1,0.1,50,1,3,7,3,25,5276,10.054819,3.0,0,2
SplitBFT_20260720_10n_2g,SplitBFT,20260720,12,10,2,5,0.1,0.1,50,1,3,7,3,30,5326,12.009242,3.0,0,2
SplitBFT_20260721_10n_2g,SplitBFT,20260721,13,10,2,5,0.1,0.1,50,1,3,7,3,29,5328,11.445581,3.0,0,4
SplitBFT_20260722_10n_2g,SplitBFT,20260722,14,10,2,5,0.1,0.1,50,1,3,7,3,31,5325,12.367989,3.0,0,0
SplitBFT_20260723_10n_2g,SplitBFT,20260723,15,10,2,5,0.1,0.1,50,1,3,7,3,32,5341,12.844592,3.0,0,0
SplitBFT_20260724_10n_2g,SplitBFT,20260724,16,10,2,5,0.1,0.1,50,1,3,7,3,32,5333,13.024643,3.0,0,1
SplitBFT_20260725_10n_2g,SplitBFT,20260725,17,10,2,5,0.1,0.1,50,1,3,7,3,22,5338,8.832128,3.0,0,2
SplitBFT_20260726_10n_2g,SplitBFT,20260726,18,10,2,5,0.1,0.1,50,1,3,7,3,34,5362,13.704463,3.0,0,1
SplitBFT_20260727_10n_2g,SplitBFT,20260727,19,10,2,5,0.1,0.1,50,1,3,7,3,33,5334,13.1378,3.0,0,2
SplitBFT_20260728_10n_2g,SplitBFT,20260728,20,10,2,5,0.1,0.1,50,1,3,7,3,34,5347,13.456923,3.0,0,2
SplitBFT_20260729_10n_2g,SplitBFT,20260729,21,10,2,5,0.1,0.1,50,1,3,7,3,28,5339,11.250748,3.0,0,1
SplitBFT_20260730_10n_2g,SplitBFT,20260730,22,10,2,5,0.1,0.1,50,1,3,7,3,33,5322,13.333985,3.0,0,2
SplitBFT_20260731_10n_2g,SplitBFT,20260731,23,10,2,5,0.1,0.1,50,1,3,7,3,35,5332,13.885855,3.0,0,0
SplitBFT_20260732_10n_2g,SplitBFT,20260732,24,10,2,5,0.1,0.1,50,1,3,7,3,28,5346,11.178253,3.0,0,1
SplitBFT_20260733_10n_2g,SplitBFT,20260733,25,10,2,5,0.1,0.1,50,1,3,7,3,24,5352,9.655245,3.0,0,0
SplitBFT_20260734_10n_2g,SplitBFT,20260734,26,10,2,5,0.1,0.1,50,1,3,7,3,32,5306,12.8504,3.0,0,0
SplitBFT_20260735_10n_2g,SplitBFT,20260735,27,10,2,5,0.1,0.1,50,1,3,7,3,26,5284,10.567911,3.0,0,1
SplitBFT_20260736_10n_2g,SplitBFT,20260736,28,10,2,5,0.1,0.1,50,1,3,7,3,28,5326,11.203973,3.0,0,0
SplitBFT_20260737_10n_2g,SplitBFT,20260737,29,10,2,5,0.1,0.1,50,1,3,7,3,31,5323,12.269497,3.0,0,0
SplitBFT_20260708_10n_2g,SplitBFT,20260708,0,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.053715,3.0,0,0
SplitBFT_20260709_10n_2g,SplitBFT,20260709,1,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.904275,3.0,0,0
SplitBFT_20260710_10n_2g,SplitBFT,20260710,2,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.949357,3.0,0,0
SplitBFT_20260711_10n_2g,SplitBFT,20260711,3,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.139497,3.0,0,0
SplitBFT_20260712_10n_2g,SplitBFT,20260712,4,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.824187,3.0,0,0
SplitBFT_20260713_10n_2g,SplitBFT,20260713,5,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.085254,3.0,0,0
SplitBFT_20260714_10n_2g,SplitBFT,20260714,6,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.204578,3.0,0,0
SplitBFT_20260715_10n_2g,SplitBFT,20260715,7,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.68649,3.0,0,0
SplitBFT_20260716_10n_2g,SplitBFT,20260716,8,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.944985,3.0,0,0
SplitBFT_20260717_10n_2g,SplitBFT,20260717,9,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,19.950131,3.0,0,0
SplitBFT_20260718_10n_2g,SplitBFT,20260718,10,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.013015,3.0,0,0
SplitBFT_20260719_10n_2g,SplitBFT,20260719,11,10,2,5,0.2,0.0,50,1,3,7,3,50,6100,20.062742,3.0,0,0
